ProductID,ProductName,Category,Country,Revenue,Quantity,Price,DateSold,CustomerName,Description,Rating,Discount,IsActive,Notes
302,Mouse,Accessories,Australia,2680.21,14,853.67,08/08/2020,Customer 302 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.3,10,FALSE,Empty note
303,Camera,Office,India,2726.14,64,45.07,01/06/2022,Customer 303 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.4,10,TRUE,Note with numbers 123 and text
304,Mouse,Imaging,Brazil,3205.28,38,335.76,01/10/2020,Customer 304 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.8,0,TRUE,Note with numbers 123 and text
305,Smartphone,Office,Australia,3644.15,37,932.27,12/12/2024,Customer 305 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.5,20,TRUE,Note with numbers 123 and text
306,Smartphone,Electronics,Japan,4880.47,11,737.86,25/06/2021,Customer 306 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4,15,TRUE,Empty note
307,Monitor,Office,Australia,2605.69,77,288.58,29/01/2024,Customer 307 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.7,5,FALSE,Note with numbers 123 and text
308,Camera,Accessories,France,1648.63,3,260.12,19/01/2022,Customer 308 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.6,15,FALSE,Another note: value=45.67
309,Printer,Office,Germany,3986.17,33,15.03,13/04/2024,Customer 309 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.7,15,FALSE,Another note: value=45.67
310,Camera,Office,Germany,1390.62,6,698.76,05/04/2022,Customer 310 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.3,20,FALSE,Empty note
311,Camera,Office,Canada,,50,58.3,19/01/2022,Customer 311 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1,15,TRUE,Special chars !@#
312,Tablet,Accessories,UK,438.36,10,537.28,02/04/2020,Customer 312 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.2,15,TRUE,Another note: value=45.67
313,Tablet,Electronics,China,175.49,5,962.5,31/03/2022,Customer 313 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.9,10,TRUE,Note with numbers 123 and text
314,Smartphone,Audio,France,4815.11,23,118.37,14/04/2020,Customer 314 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.9,20,FALSE,Special chars !@#
315,Printer,Office,UK,4188.1,10,895.54,13/03/2023,Customer 315 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.5,0,FALSE,Special chars !@#
316,Camera,Accessories,Canada,3495.07,44,991.56,24/02/2023,Customer 316 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.5,5,TRUE,Note with numbers 123 and text
317,Keyboard,Audio,USA,2074.32,2,70.9,02/02/2021,Customer 317 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.9,15,TRUE,Note with numbers 123 and text
318,Headphones,Electronics,India,907.81,13,884.08,12/01/2022,Customer 318 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.1,5,FALSE,Empty note
319,Smartphone,Audio,Canada,824.36,40,520.92,07/02/2023,Customer 319 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.9,0,TRUE,Note with numbers 123 and text
320,Speaker,Audio,Brazil,1288.7,2,907.45,14/08/2021,Customer 320 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.1,5,TRUE,Note with numbers 123 and text
321,Camera,Imaging,India,,84,575.61,30/05/2020,Customer 321 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2,0,FALSE,Empty note
322,Speaker,Accessories,India,3587.25,65,665.49,02/03/2022,Customer 322 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.7,10,FALSE,Another note: value=45.67
323,Camera,Audio,USA,3317.98,63,548.34,29/10/2022,Customer 323 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.4,15,TRUE,Note with numbers 123 and text
324,Camera,Imaging,Germany,1435.67,73,865.85,11/07/2022,Customer 324 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2,0,TRUE,Empty note
325,Laptop,Imaging,Brazil,4776.58,17,736.57,14/04/2024,Customer 325 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.2,5,TRUE,Empty note
326,Printer,Office,Canada,3702.59,9,526.05,31/01/2023,Customer 326 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.5,15,TRUE,Empty note
327,Monitor,Electronics,Germany,2794.05,75,869.48,26/07/2021,Customer 327 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.4,10,FALSE,Another note: value=45.67
328,Speaker,Office,Canada,3078.02,15,252.83,17/08/2024,Customer 328 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3,15,FALSE,Another note: value=45.67
329,Camera,Office,India,2127.02,24,165.77,30/06/2023,Customer 329 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.6,0,FALSE,Special chars !@#
330,Camera,Imaging,Brazil,1276.27,38,168.8,25/10/2023,Customer 330 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.3,10,TRUE,Empty note
331,Camera,Imaging,India,,35,340.67,05/06/2023,Customer 331 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.5,5,FALSE,Another note: value=45.67
332,Tablet,Office,Canada,3801.34,94,246.3,31/08/2020,Customer 332 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.9,10,FALSE,Empty note
333,Printer,Office,France,121.25,95,930.79,20/09/2020,Customer 333 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.4,10,TRUE,Another note: value=45.67
334,Smartphone,Office,France,624.56,49,114.78,17/07/2020,Customer 334 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.5,20,FALSE,Another note: value=45.67
335,Camera,Audio,Australia,277.71,69,702,17/03/2022,Customer 335 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.4,10,FALSE,Empty note
336,Camera,Office,UK,251.61,62,197.33,03/02/2022,Customer 336 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2,10,FALSE,Empty note
337,Tablet,Audio,France,4284.53,60,882.82,15/06/2024,Customer 337 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3,15,FALSE,Special chars !@#
338,Camera,Electronics,UK,3533.11,50,961.7,25/11/2021,Customer 338 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.3,5,FALSE,Empty note
339,Keyboard,Office,Brazil,2397.16,78,470.82,16/02/2023,Customer 339 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.1,15,TRUE,Another note: value=45.67
340,Monitor,Imaging,France,534.28,75,880.28,18/01/2022,Customer 340 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.8,15,TRUE,Empty note
341,Printer,Accessories,Japan,,9,15.09,26/03/2024,Customer 341 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.5,0,TRUE,Special chars !@#
342,Tablet,Audio,Germany,2393.69,34,821.75,22/10/2020,Customer 342 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.6,15,FALSE,Another note: value=45.67
343,Laptop,Audio,India,907.35,76,236.34,11/02/2021,Customer 343 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.1,20,FALSE,Empty note
344,Smartphone,Imaging,France,2197.57,99,909.61,18/05/2023,Customer 344 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.3,20,TRUE,Another note: value=45.67
345,Monitor,Imaging,India,2022.6,35,11.11,08/11/2022,Customer 345 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.3,0,FALSE,Note with numbers 123 and text
346,Camera,Imaging,Germany,3098.46,1,560.62,02/04/2022,Customer 346 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.6,5,TRUE,Note with numbers 123 and text
347,Speaker,Accessories,China,3193.71,40,759.07,21/10/2022,Customer 347 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3,5,TRUE,Empty note
348,Tablet,Accessories,China,274.25,64,266.1,23/03/2020,Customer 348 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.6,15,FALSE,Empty note
349,Headphones,Audio,France,1904.33,22,201.2,02/04/2020,Customer 349 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.2,15,TRUE,Special chars !@#
350,Monitor,Audio,UK,3148.01,60,93.26,20/03/2020,Customer 350 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.5,15,FALSE,Special chars !@#
351,Speaker,Imaging,Germany,,64,333.17,07/10/2020,Customer 351 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.7,5,TRUE,Empty note
352,Mouse,Electronics,Japan,4289.62,93,564.25,01/01/2024,Customer 352 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.1,10,FALSE,Note with numbers 123 and text
353,Speaker,Electronics,China,3310.53,72,124.69,13/11/2021,Customer 353 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.9,20,TRUE,Another note: value=45.67
354,Smartphone,Audio,India,856.53,11,382.93,04/07/2024,Customer 354 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.6,10,FALSE,Special chars !@#
355,Speaker,Imaging,India,399.32,14,18.98,28/08/2022,Customer 355 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.8,10,FALSE,Empty note
356,Smartphone,Imaging,Canada,3229.98,60,820.49,29/11/2022,Customer 356 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.3,5,FALSE,Empty note
357,Speaker,Audio,UK,181.23,30,137.16,24/07/2022,Customer 357 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.3,10,FALSE,Note with numbers 123 and text
358,Tablet,Office,Australia,2949.59,35,290.51,01/11/2020,Customer 358 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.1,0,TRUE,Another note: value=45.67
359,Smartphone,Electronics,India,4704.14,85,28.24,26/05/2023,Customer 359 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.6,15,FALSE,Another note: value=45.67
360,Keyboard,Audio,Japan,2898.6,37,437.92,21/11/2022,Customer 360 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.9,0,FALSE,Note with numbers 123 and text
361,Printer,Imaging,Canada,,5,841.72,13/10/2020,Customer 361 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.8,20,FALSE,Another note: value=45.67
362,Monitor,Office,India,3234.28,83,398.23,02/11/2021,Customer 362 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.3,15,FALSE,Another note: value=45.67
363,Headphones,Audio,India,2318.35,78,187.7,09/06/2023,Customer 363 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.7,10,FALSE,Empty note
364,Mouse,Imaging,UK,2750.8,26,756.16,14/10/2021,Customer 364 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.3,20,FALSE,Special chars !@#
365,Monitor,Electronics,Brazil,4710.25,62,790.92,28/11/2020,Customer 365 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.9,15,FALSE,Special chars !@#
366,Mouse,Audio,UK,1961.21,4,182.02,15/03/2022,Customer 366 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.3,10,TRUE,Empty note
367,Tablet,Accessories,China,4807.89,89,773.15,16/06/2023,Customer 367 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.4,0,FALSE,Empty note
368,Printer,Accessories,Canada,4531.49,42,947.82,23/02/2024,Customer 368 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.6,15,TRUE,Another note: value=45.67
369,Laptop,Electronics,France,1019.17,89,174.71,21/09/2024,Customer 369 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.6,10,FALSE,Note with numbers 123 and text
370,Speaker,Office,China,393.34,18,773.27,04/09/2021,Customer 370 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.3,0,FALSE,Note with numbers 123 and text
371,Mouse,Office,UK,,40,711.49,30/04/2023,Customer 371 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.3,20,FALSE,Empty note
372,Printer,Audio,France,140.2,72,478.84,19/11/2021,Customer 372 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.8,20,FALSE,Another note: value=45.67
373,Printer,Electronics,Germany,517.49,39,67.34,04/11/2022,Customer 373 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.3,20,FALSE,Special chars !@#
374,Headphones,Electronics,USA,3430.88,14,83.95,23/08/2024,Customer 374 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.7,20,TRUE,Empty note
375,Monitor,Imaging,USA,402.38,32,853.89,09/11/2022,Customer 375 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.5,5,FALSE,Note with numbers 123 and text
376,Laptop,Audio,Japan,1628.93,51,990.25,26/12/2022,Customer 376 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.9,15,TRUE,Another note: value=45.67
377,Headphones,Accessories,UK,4232.13,38,679.29,30/09/2022,Customer 377 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3,15,TRUE,Another note: value=45.67
378,Monitor,Imaging,China,165.2,97,451.5,22/12/2023,Customer 378 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.9,5,TRUE,Note with numbers 123 and text
379,Monitor,Electronics,Germany,4081.62,23,651.1,26/02/2023,Customer 379 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.3,10,FALSE,Another note: value=45.67
380,Camera,Office,USA,1445.18,63,598.45,05/09/2021,Customer 380 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.1,10,FALSE,Special chars !@#
381,Printer,Accessories,China,,15,389.78,30/08/2022,Customer 381 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.5,20,TRUE,Another note: value=45.67
382,Monitor,Accessories,India,3498.85,97,74.97,28/07/2024,Customer 382 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.4,0,TRUE,Another note: value=45.67
383,Monitor,Electronics,Australia,3163.27,25,823.3,04/02/2020,Customer 383 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.7,10,TRUE,Special chars !@#
384,Keyboard,Imaging,Brazil,4393.49,17,378.12,24/01/2022,Customer 384 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.5,0,TRUE,Special chars !@#
385,Keyboard,Imaging,Canada,3688.6,97,820.6,09/11/2021,Customer 385 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.1,15,FALSE,Empty note
386,Tablet,Audio,UK,4027.23,66,259.98,11/10/2023,Customer 386 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.4,0,TRUE,Special chars !@#
387,Smartphone,Electronics,India,1446.07,78,11.02,12/08/2020,Customer 387 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1,15,TRUE,Note with numbers 123 and text
388,Keyboard,Office,Australia,928.33,53,167.35,03/05/2022,Customer 388 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.1,5,FALSE,Another note: value=45.67
389,Speaker,Accessories,Canada,3765.54,51,473.85,10/04/2023,Customer 389 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.4,5,FALSE,Special chars !@#
390,Headphones,Office,Brazil,4043.83,39,944.86,22/09/2021,Customer 390 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.5,20,TRUE,Note with numbers 123 and text
391,Speaker,Audio,France,,51,111.17,19/06/2024,Customer 391 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.5,10,TRUE,Note with numbers 123 and text
392,Headphones,Office,USA,2092.46,70,855.67,25/01/2024,Customer 392 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.3,20,FALSE,Another note: value=45.67
393,Monitor,Accessories,USA,1891.49,6,531.75,21/11/2024,Customer 393 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.8,15,FALSE,Note with numbers 123 and text
394,Mouse,Imaging,UK,3893.24,67,827.66,10/11/2023,Customer 394 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.8,20,TRUE,Another note: value=45.67
395,Laptop,Electronics,India,1736.98,7,305.39,12/07/2023,Customer 395 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.9,0,FALSE,Special chars !@#
396,Tablet,Accessories,Japan,4657.25,51,841.55,24/02/2020,Customer 396 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4,15,FALSE,Note with numbers 123 and text
397,Keyboard,Office,Brazil,4299.14,72,775.09,07/05/2023,Customer 397 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.5,5,FALSE,Note with numbers 123 and text
398,Mouse,Accessories,Japan,2173.52,42,237.75,29/08/2022,Customer 398 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.2,10,TRUE,Special chars !@#
399,Headphones,Office,Canada,3766.81,64,140.02,27/06/2021,Customer 399 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.7,15,TRUE,Special chars !@#
400,Keyboard,Office,UK,3784.99,15,869.37,04/09/2023,Customer 400 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.7,15,FALSE,Another note: value=45.67
401,Keyboard,Imaging,Germany,,29,963.6,22/05/2024,Customer 401 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.3,0,FALSE,Special chars !@#
402,Tablet,Accessories,USA,4517.64,33,40.99,08/05/2024,Customer 402 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.1,10,FALSE,Special chars !@#
403,Keyboard,Imaging,France,2551,94,733.96,30/03/2023,Customer 403 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.1,5,TRUE,Empty note
404,Speaker,Audio,Brazil,4140.96,27,910.43,28/03/2023,Customer 404 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.7,15,FALSE,Another note: value=45.67
405,Printer,Accessories,France,1634.25,36,858.79,11/04/2021,Customer 405 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.8,15,FALSE,Empty note
406,Smartphone,Office,Canada,4482.84,29,964.88,17/01/2024,Customer 406 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.5,0,FALSE,Empty note
407,Laptop,Audio,China,1976.55,38,762.49,15/04/2020,Customer 407 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.5,20,FALSE,Another note: value=45.67
408,Mouse,Audio,Japan,103.65,57,447.88,10/04/2023,Customer 408 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.9,5,FALSE,Note with numbers 123 and text
409,Headphones,Electronics,USA,4531.64,97,318.83,10/09/2022,Customer 409 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.9,10,TRUE,Another note: value=45.67
410,Monitor,Audio,Japan,501.87,27,327.54,15/12/2020,Customer 410 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.9,15,FALSE,Special chars !@#
411,Camera,Office,UK,,55,727.18,09/12/2022,Customer 411 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.7,15,FALSE,Another note: value=45.67
412,Printer,Imaging,Canada,4752.81,33,748.38,12/07/2023,Customer 412 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.6,5,TRUE,Empty note
413,Headphones,Accessories,France,4755.51,68,208.36,16/01/2024,Customer 413 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.4,20,TRUE,Special chars !@#
414,Tablet,Audio,Australia,2888.52,86,869.44,23/06/2023,Customer 414 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.9,15,TRUE,Empty note
415,Smartphone,Audio,UK,3177.59,66,717.77,05/05/2024,Customer 415 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.2,5,FALSE,Empty note
416,Laptop,Accessories,France,2269.81,10,567.12,18/09/2024,Customer 416 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.6,0,TRUE,Another note: value=45.67
417,Tablet,Audio,Australia,1501.39,5,476.82,17/02/2022,Customer 417 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.6,20,FALSE,Note with numbers 123 and text
418,Keyboard,Audio,USA,1676.89,74,547.8,29/10/2020,Customer 418 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.4,10,FALSE,Another note: value=45.67
419,Camera,Audio,China,3378.97,97,167.65,09/08/2024,Customer 419 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.1,15,FALSE,Empty note
420,Laptop,Audio,USA,3774.25,38,211.66,26/10/2023,Customer 420 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.9,5,FALSE,Another note: value=45.67
421,Keyboard,Audio,Japan,,13,100.25,11/05/2021,Customer 421 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.7,0,TRUE,Note with numbers 123 and text
422,Headphones,Imaging,Japan,3958.61,31,162.12,05/03/2020,Customer 422 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.5,10,FALSE,Note with numbers 123 and text
423,Smartphone,Audio,China,501.47,47,459.16,18/03/2023,Customer 423 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.9,5,FALSE,Note with numbers 123 and text
424,Headphones,Imaging,Japan,2497.38,88,535.05,05/12/2023,Customer 424 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2,5,TRUE,Special chars !@#
425,Keyboard,Audio,Germany,334.92,52,27.68,13/08/2020,Customer 425 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.5,10,FALSE,Empty note
426,Tablet,Accessories,France,2770.17,56,798.83,25/01/2021,Customer 426 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.7,0,TRUE,Another note: value=45.67
427,Headphones,Office,Australia,2235.58,15,301.23,08/02/2020,Customer 427 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.2,0,TRUE,Note with numbers 123 and text
428,Laptop,Office,China,4444.14,29,912.72,22/06/2022,Customer 428 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.3,20,FALSE,Note with numbers 123 and text
429,Printer,Audio,UK,1787.03,8,967.84,04/10/2021,Customer 429 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.7,15,TRUE,Empty note
430,Printer,Electronics,USA,629.48,5,193.6,07/05/2022,Customer 430 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.8,10,FALSE,Special chars !@#
431,Smartphone,Accessories,Brazil,,29,467.48,06/11/2020,Customer 431 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.5,10,FALSE,Another note: value=45.67
432,Keyboard,Audio,Germany,3819.48,47,11.22,25/04/2022,Customer 432 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.3,10,FALSE,Note with numbers 123 and text
433,Smartphone,Electronics,Brazil,3110.18,68,602.34,15/11/2023,Customer 433 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.3,0,TRUE,Special chars !@#
434,Speaker,Electronics,Australia,550.56,76,611.23,21/02/2021,Customer 434 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.5,15,FALSE,Another note: value=45.67
435,Mouse,Office,Brazil,466.33,45,255.06,20/04/2022,Customer 435 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.8,20,FALSE,Special chars !@#
436,Laptop,Imaging,Brazil,3519.8,2,562.83,24/10/2022,Customer 436 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.3,5,TRUE,Another note: value=45.67
437,Tablet,Office,Germany,410.18,27,233.28,06/05/2024,Customer 437 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.2,5,TRUE,Empty note
438,Camera,Imaging,USA,4118.21,95,169.22,06/06/2023,Customer 438 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.5,10,TRUE,Another note: value=45.67
439,Keyboard,Imaging,Japan,3545.9,36,655,23/08/2022,Customer 439 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.1,15,FALSE,Another note: value=45.67
440,Camera,Accessories,India,452.68,36,332.67,22/11/2024,Customer 440 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.6,0,FALSE,Another note: value=45.67
441,Headphones,Imaging,Canada,,26,594.36,03/10/2024,Customer 441 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3,15,TRUE,Note with numbers 123 and text
442,Speaker,Office,Brazil,4933.87,43,438.91,15/02/2024,Customer 442 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.1,15,FALSE,Note with numbers 123 and text
443,Mouse,Imaging,France,1902.64,27,984.51,29/01/2024,Customer 443 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.6,0,FALSE,Another note: value=45.67
444,Speaker,Audio,Australia,1884.68,69,158.08,07/05/2020,Customer 444 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.5,10,FALSE,Another note: value=45.67
445,Camera,Accessories,Australia,4073.36,20,469.95,16/12/2023,Customer 445 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.5,15,TRUE,Special chars !@#
446,Headphones,Electronics,India,4738.88,11,683.65,09/10/2020,Customer 446 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2,5,TRUE,Empty note
447,Printer,Imaging,USA,4930.71,74,401.59,28/11/2022,Customer 447 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.6,0,TRUE,Note with numbers 123 and text
448,Mouse,Electronics,Brazil,3779.22,38,974.95,28/02/2021,Customer 448 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.2,20,TRUE,Empty note
449,Camera,Imaging,France,1912.48,6,724.67,22/02/2023,Customer 449 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.5,10,TRUE,Note with numbers 123 and text
450,Mouse,Imaging,UK,463.33,72,660.41,27/10/2021,Customer 450 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.4,0,FALSE,Empty note
451,Camera,Audio,USA,,23,759.49,18/09/2023,Customer 451 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.6,20,FALSE,Special chars !@#
452,Printer,Imaging,Canada,2814.1,47,953.12,06/09/2022,Customer 452 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.8,20,TRUE,Another note: value=45.67
